jobId,title,companyName,Industry,Clean_City,tagsAndSkills,minimumExperience,minimumSalary,maximumSalary,midSalary
31025501791,"Tax Analyst, Foreign Reporting and Compliance - CapEx",Amazon,IT/Tech,Hyderabad,"financial analysis,python,tds,balance sheet,accounts payable,gst,auditing,accounting",2,0.0,0.0,
31025501214,Business UAT Analyst I,JPMorgan Chase Bank,BFSI,Hyderabad,"oracle,appium,cucumber,soap ui,uat,dbms,sql server,sql",3,0.0,0.0,
31025501205,PAS-GI-ROW-Tax Advanced Analyst,EY,Other,Bangalore,"advisory services,customer service,presentation skills,customer care,convincing power,accounting,billing,customer support",1,0.0,0.0,
31025501195,Analyst - Forensics,EY,Other,Bangalore,"financial analysis,risk management,aml,project management,law,due diligence,anti money laundering,compliance management",1,0.0,0.0,
31025500713,Sr Analyst II Audit & Compliance,DXC Technology,IT/Tech,Bangalore,"Basic,Internal Auditor,Compliance,Audit compliance,Financial analysis,Risk assessment,Process improvement,Social media",3,0.0,0.0,
31025500710,Shell GTCO Analyst 1,DXC Technology,IT/Tech,Bangalore,"Service delivery,Data analysis,Social media,Manager Technology,Troubleshooting,microsoft,Operations,infrastructure services",2,0.0,0.0,
31025500464,Analyst - Finance,Swiggy,Ecommerce/Logistics,Bangalore,"MIS reporting,Revenue assurance,Accounting,Billing,Financial Analyst,Credit management,Auditing,Assurance",1,0.0,0.0,
31025500107,Sr. Business Analyst,Tech Mahindra,IT/Tech,Bangalore,"Application support,Senior Business Analyst,Troubleshooting,Senior,Business analysis,Application,SR",3,0.0,0.0,
31025500104,Business Analyst,Tech Mahindra,IT/Tech,Bangalore,"Application support,Business Analyst,Troubleshooting,Business analysis,Application",3,0.0,0.0,
31025500093,Systems Analyst 2-IT,Oracle,Other,Bangalore,"Computer science,operational support,Linux,Networking,Security implementation,Windows,Customer service,Oracle",3,0.0,0.0,
31025500019,Data Management Analyst - Team Leader,JPMorgan Chase Bank,BFSI,Bangalore,"Computer science,Data analysis,Data management,Business analytics,Analytical,PeopleSoft,Operations,Wholesale",6,0.0,0.0,
31025019193,O2C Billing Analyst,Broadridge,Other,Hyderabad,"Billing,Ar Billing,O2C Billing,Invoicing,Augmented Reality,Order To Cash",2,0.0,0.0,
31025010231,Financial Analyst,Jones Recruitzo,Other,Bangalore,"Purchase Bills Accounting Experience,AR,GL,Bank Reconciliation & Banking related activities,Processing Accounts Payable,Processing Sales Invoices,Fixed Asset Accounting,AP",1,0.0,0.0,
31025006287,Senior Business Analyst,Flipkart,Ecommerce/Logistics,Bangalore,"python,data analysis,data analytics,business analysis,data warehousing,power bi,problem solving,business analytics",3,0.0,0.0,
31025001961,Supply Chain Analyst,TE Connectivity,Other,Bangalore,"ERP Implementation,Supply Chain,SAP ERP,SAP ERP Implementation,ERP,Supply,SAP implementation,SAP",2,0.0,0.0,
11025922316,Quality Analyst - Domestic,Teleperformance (TP),Other,Bangalore,"quality control,quality analysis,quality management,call quality,coaching,call audit,quality audit,team management",2,0.0,0.0,
11025921375,Quality Analyst | Domestic,Teleperformance (TP),Other,Bangalore,"call center operations,quality control,quality analysis,quality management,call quality,quality audit,customer service,customer care",2,0.0,0.0,
11025921276,Quality analyst|International,Teleperformance (TP),Other,Hyderabad,"process quality assurance,quality audit,quality control,customer service,quality analysis,flooring,concreting,training",6,0.0,0.0,
11025916267,Quality analyst|International,Teleperformance (TP),Other,Hyderabad,"inbound,quality analysis,outbound,quality assurance,call monitoring,quality control,quality audit,software testing",1,0.0,0.0,
11025915815,Analyst- IT,Teleperformance (TP),Other,Hyderabad,"information technology,customer service,networking,sales,sql,project management,software development,plsql",1,0.0,0.0,
11025915807,Quality Analyst - Hindi / Domestic,Teleperformance (TP),Other,Bangalore,"inbound,quality analysis,outbound,quality assurance,call monitoring,quality control,quality audit,customer service",1,0.0,0.0,
11025503818,Senior Analyst -SAP BTP,Deloitte Consulting,IT/Tech,Bangalore,"Backend,SAP ERP,SAP,Analytical,System design,Application development,ABAP,Financial services",2,0.0,0.0,
11025503553,"Senior Accounting Analyst, Accounting",Amazon,IT/Tech,Bangalore,"SAP,Manager Quality Assurance,Financial reporting,MS Access,Process improvement,Cognos,Transfer pricing,JD Edwards",5,0.0,0.0,
11025503088,"Business Analyst, S&OP",Amazon,IT/Tech,Bangalore,"Supply chain,SAS,Business analysis,Analytical,SPSS,Data mining,Business intelligence,SQL",1,0.0,0.0,
11025502958,"Senior FinOps Analyst, Global Financial Audit",Amazon,IT/Tech,Bangalore,"Claims,Excel,Analytical,VLOOKUP,Financial operations,MS Office,Macros,Operations",2,0.0,0.0,
11025502860,Telecommunications Analyst,Medtronic,Other,Hyderabad,"Procurement,Analytical skills,Service delivery,Usage,Billing,Wireline,Healthcare,Cost optimization",3,0.0,0.0,
11025502839,Financial Analyst II,Amazon,IT/Tech,Bangalore,"Manager Quality Assurance,SAP,US GAAP,Operational excellence,MS Access,Process improvement,Oracle,Data mining",3,0.0,0.0,
11025502668,"Business Analyst, RBS",Amazon,IT/Tech,Bangalore,"Business services,Business Analyst,data manipulation,Analytical,data visualization,Customer experience,Business intelligence,SQL",5,0.0,0.0,
11025502409,Analyst,DXC Technology,IT/Tech,Bangalore,"project management,operations management,team management,program management,customer service,technical support,operations,service delivery",1,0.0,0.0,
11025502408,Analyst,DXC Technology,IT/Tech,Bangalore,"project management,operations management,team management,program management,customer service,technical support,operations,service delivery",2,0.0,0.0,
11025502390,Analyst-Software Engineering,Goldman Sachs,Other,Bangalore,"trading,redux,algorithms,c++,python,software development,functional analysis,javascript",1,0.0,0.0,
11025502376,Analyst - Project Accounting,AtkinsRéalis,Other,Bangalore,"accounts receivable,accounts payable,revenue recognition,oracle,sap,invoice processing,accounting,project accounting",2,0.0,0.0,
11025501031,Analyst - Finance Advisory,KPMG India,Consulting,Bangalore,"SAP,Excel,Analytical,Data analytics,Financial Analyst,professional services,Oracle,MS Office",5,0.0,0.0,
11025500960,Senior Cybersecurity Analyst,Visa,Other,Bangalore,"Automation,IIS,Technical writing,Project management,MySQL,Consulting,Windows,Oracle",7,0.0,0.0,
11025500742,Analyst I Infrastructure Services,DXC Technology,IT/Tech,Bangalore,"Unix,Computer science,Automation,Change management,FTP,Linux,Social media,Troubleshooting",6,0.0,0.0,
11025500174,"Analyst , Area Sales Manager , Consumer Banking Group",DBS Bank,BFSI,Bangalore,"Relationship management,Analytical skills,NBFC,Relationship,Banking,loan sales,Gold loan,Deployment",5,0.0,0.0,
11025015649,Data Analyst,Wipro,IT/Tech,Hybrid - Hyderabad,"Excel,Advanced Excel,Data Analysis,SQL Queries,Tableau,Python,Analysis,Data",5,1200000.0,1600000.0,1400000.0
11025010150,General Ledger Analyst,Mphasis,IT/Tech,Bangalore,"Statutory Audit,Financial Reporting,Financial statement Reporting,Consolidation,Ind As,Internal Audit,IFRS,Reporting",2,0.0,0.0,
300925930021,Analyst,Wipro,IT/Tech,Gurugram,"snowflake,funding,due diligence,private equity,tableau,c#,software development,dashboards",0,0.0,0.0,
300925505107,Analyst - Accounts Payable,Flex,Other,Chennai,"Analytical skills,Health insurance,ERP,Excel,Quality check,Accounting,Senior Analyst,Standard operating procedures",0,0.0,0.0,
300925505000,Analyst-Risk Management,AMERICAN EXPRESS,Ecommerce/Logistics,Gurugram,"Career development,Operational excellence,External audit,Finance,Wellness,network services,Management,Risk management",0,0.0,0.0,
290925919771,Service Desk Analyst - L1,Wipro,IT/Tech,Delhi NCR,"customer service,it service desk,helpdesk,service desk,ti,c++,c,housekeeping",0,0.0,0.0,
290925020568,Junior Analyst (IP Admin),Evalueserve,Other,Hybrid - Gurugram,"Intellectual Property,Intellectual Property Rights,Excel,IP,Administration,Property",0,0.0,0.0,
260825014269,Quality Control Analyst - AR,Omega Healthcare,Healthcare,Bangalore,"Quality Audit,Hospital Billing,US Healthcare,Voice Process,Denial Management,Revenue Cycle Management,AR Calling,Medical Billing",4,200000.0,600000.0,400000.0
250925934644,Automation Business Analyst,ABB,Other,Bangalore,"business process modeling,rpa,process design,rpa development,test procedures,chatbot,bpmn,project management",3,0.0,0.0,
250925934639,Senior Data Analyst (Fixed term 24 months),ABB,Other,Bangalore,"python,data analytics,data manipulation,sql,data visualization,data analysis,predictive analytics,bi",3,0.0,0.0,
250925933710,Lead Data Analyst,S&P Global Market Intelligence,Other,Bangalore,"macros,data analysis,data collection,sales,ms office products,python,data management,data analytics",5,0.0,0.0,
250925920223,IS Functional Analyst,ABB,Other,Hyderabad,"functional analysis,business analysis,brd,sap fico,frd,project management,regression testing,gap analysis",4,0.0,0.0,
250925920194,FP&A Analyst,ABB,Other,Bangalore,"accounting,sap fico module,sap fico,financial planning,financial planning and analysis,tds,forecasting,gst",3,0.0,0.0,
250925917099,"IS Business Analyst For Security, Risk & Compliance Service",ABB,Other,Hybrid - Bengaluru,"abb,aml,anti money laundering,compliance analysis,kyc,financial analysis,risk management,risk assessment",8,0.0,0.0,
250925917098,Functional Analyst,ABB,Other,Bangalore,"sap,sql,sap fico,financial modelling,finance,project management,information technology,software testing",2,0.0,0.0,
250925917076,Finance Analyst- Intercompany,ABB,Other,Bangalore,"accounts receivable,accounts payable,sap,accounting,sap s hana,fixed assets,general ledger accounting,balance sheet",2,0.0,0.0,
250925914566,"Analyst, Fulfillment - MI",S&P Global Market Intelligence,Other,Hybrid - Hyderabad,"supply chain,customer service,salesforce,ms office products,linux,tcp,erp,sap",1,0.0,0.0,
250925914563,Lead Data Analyst ( French language Expert ),S&P Global Market Intelligence,Other,Bangalore,"data management,sql,data governance,scrum,agile,french language,distribution,ajax",2,0.0,0.0,
250925914562,Financial Analyst,S&P Global Market Intelligence,Other,Hyderabad,"bad debt,technical management,auditing,accounting,microsoft office suite,financial analysis,revenue recognition,sap",2,0.0,0.0,
250925913435,Due Diligence Senior Analyst Asia Pacific  Third Party Due Diligence,ABB,Other,Bangalore,"cdd,due diligence,regulatory compliance,kyc,enhanced due diligence,risk management,risk assessment,aml",5,0.0,0.0,
250925913426,Finance Analyst,ABB,Other,Hybrid - Bengaluru,"financial analysis,general accounting,accounting,financial reporting,record to report,variance analysis,management reporting,financial transactions",1,0.0,0.0,
250925912332,Automation Business Analyst,ABB,Other,Bangalore,"business process modeling,rpa,process design,rpa development,test procedures,chatbot,bpmn,project management",2,0.0,0.0,
250925912315,Senior Data Analyst,ABB,Other,Bangalore,"python,data analytics,data manipulation,sql,data visualization,data analysis,predictive analytics,bi",3,0.0,0.0,
250925912259,FP&A Analyst,ABB,Other,Bangalore,"accounting,sap fico module,sap fico,financial planning,financial planning and analysis,tds,forecasting,gst",2,0.0,0.0,
250925909408,Data Analyst,S&P Global Market Intelligence,Other,Bangalore,"data analysis,ms office products,economics,market intelligence,data ingestion,hive,financial analysis,python",2,0.0,0.0,
250925501644,Trade Analyst 2,Lam Research,Other,Bangalore,"Supply chain,Legal compliance,trade compliance,VAT,Licensing,MS Office,Foreign trade,Logistics",3,0.0,0.0,
250925007617,Hiring For EHC Tax Analyst,Jobaaj (a Unit Of Nishtya Infotech ),IT/Tech,Hybrid - Hyderabad,"Us Tax,Individual Taxation,Team Handling,Tax Returns,Tax Reviews,Federal Returns,coordinate & suport customer support,Cch",3,350000.0,600000.0,475000.0
240925502153,Sr. Marketing Analyst,Thermo Fisher Scientific India,Other,Bangalore,"Pharma,Analytical,Business analytics,Cognos,HTTP,Business solutions,Mass spectrometry,Chromatography",5,0.0,0.0,
240925502152,Marketing Analyst III,Thermo Fisher Scientific India,Other,Bangalore,"Computer science,Data analysis,Analytical,power bi,HTTP,Oracle,Business intelligence,Continuous improvement",5,0.0,0.0,
240925501788,Data Science Analyst (Lead),Infogain,IT/Tech,Bangalore,"SUB,Usage,data science,Senior Analyst,power bi,microsoft,Bi,Science",8,0.0,0.0,
240925034857,Business Analyst,CGI,Other,Hybrid - Hyderabad,"Scrum master,Business Analyst,IAM,Pam,Scrum,Business analysis",6,800000.0,1500000.0,1150000.0
240925029364,Quality Analyst,Cotiviti,Other,Hyderabad,"Quality analyst,Six Sigma,Root Cause Analysis,QC Tools,Six Sigma Certified,Pareto Analysis,7Qc,Process Improvement",3,0.0,0.0,
240925029210,Senior Developer/Analyst (ServiceNow),Motorola Solutions India,IT/Tech,Hybrid - Bengaluru,"SNOW,Javascript,Angular,CSS,UI,Bootstrap,HTML,Ajax",6,0.0,0.0,
240925020616,End User Computing Analyst(EUC)( UK and US Shifts),SLK Digital,IT/Tech,Bangalore,"Euc,azure ad,L3,Intune,End User,Usage,End,End User Computing",8,1200000.0,1700000.0,1450000.0
240925009721,SAP RAR Analyst,ARM Embedded Technologies,IT/Tech,Bangalore,"SAP RAR,SAP  Revenue Accounting and Reporting,RAR,SAP,Accounting,Revenue,Revenue accounting,Reporting",2,0.0,0.0,
230925931602,Staff Technical Support Analyst,BMC Software,IT/Tech,Bangalore,"application software,information technology,technical support,internet explorer,troubleshooting,browsing,windows xp,networking",2,0.0,0.0,
230925931396,Financial Planning & Analysis Analyst,ABB,Other,Bangalore,"accounting,sap fico module,sap fico,financial planning,financial planning and analysis,financial analysis,tds,forecasting",2,0.0,0.0,
230925931395,Financial Planning and Analysis Analyst,ABB,Other,Bangalore,"power bi,accounting,power query,financial planning,financial planning and analysis,macros,forecasting,pivot table",1,0.0,0.0,
230925931381,Financial Planning & Analysis Analyst- PAMA,ABB,Other,Bangalore,"sap fico module,fpa,sap fico,financial planning,financial planning and analysis,tds,accounts payable,forecasting",2,0.0,0.0,
230925925503,Lead Data Analyst,S&P Global Market Intelligence,Other,Hyderabad,"python,project management,data analysis,sql,ms office suite,management skills,automation testing,data processing",4,0.0,0.0,
230925918358,"Analyst, Client Financial Relations, Ratings",S&P Global Market Intelligence,Other,Hyderabad,"sap,customer service,b2b collection,collections,ms office suite,accounts receivable,accounting,sales",1,0.0,0.0,
230925911674,Data Analyst (Spanish language Expert),S&P Global Market Intelligence,Other,Bangalore,"presentation skills,capital market,data collection,ms office suite,fixed income,spanish,foreign language,language teaching",1,0.0,0.0,
230925023332,Medical Coding Analyst - Bangalore,Resolve Medicode,Other,Hosur,"Medical Coding,Medical,Coding",0,125000.0,300000.0,212500.0
210725010425,"Analyst, Fraud Strategy (SQL Querying & Scripting)",Momentum Financial Services Group,Staffing/HR Services,Remote,"Financial Services,Fraud,Tableau,SQL,Credit Management,Bank,Fraud Analysis,Banking",3,0.0,0.0,
200325004963,Sr Product Analyst -US healthcare experience,fifthnote,Other,Remote,"Healthcare Domain,Product Management,product development,Product Roadmap,EHR,Revenue Cycle Management,Azure ADO,Product Analysis",3,0.0,0.0,
180925026373,Senior Billing Analyst,Venpa Staffing,Staffing/HR Services,Bangalore,"Sap Billing,O2C Billing,Invoice Billing,Ar Billing,Order To Cash,Invoicing,Billing,SAP",4,300000.0,600000.0,450000.0
180625015624,"Programmer Analyst - C, C++ (Linux)",IDrive Software India Pvt Ltd,IT/Tech,Hybrid - Bangalore Rural,"C#,C++,WPF,C,Linux,Program",3,0.0,0.0,
180625012048,Backup Analyst- Technical Support,IDrive Software India Pvt Ltd,IT/Tech,Hybrid - Bengaluru,"Voice Support,Chat Process,Chat Support,Voice Process,Backup,Process,Technical support,Technical",2,0.0,0.0,
160525000299,GRC Analyst/ Internal Auditor,Capgemini,IT/Tech,Bangalore,"Iso 27001 Lead Auditor,Risk Assessment,Internal Audit,ISMS,Internal Auditor,Risk and Compliance,GRC,ISO 22301",4,600000.0,800000.0,700000.0
61124018339,Apollo Hiring Quality Auditor/Analyst - QA - BPO (Odia & Telugu),Apollo Hospitals,Healthcare,Hyderabad,"Quality Audit,Call Audit,Call Monitoring,Call Quality,Quality Analysis,Quality Check,Quality Tools,QC tools",3,375000.0,400000.0,387500.0
40425005625,Digital Marketing Analyst,Catalysts Team Solutions (opc),IT/Tech,Bangalore,"Google AdWords,Search Engine Optimization,Seo Tools,Meta Ads,Paid Marketing,Advertising,Digital marketing,Engine",0,200000.0,300000.0,250000.0
31025912221,Sr IT QA Analyst,Ecolab Global Services,Staffing/HR Services,Bangalore,"performance testing,software testing,functional testing,quality assurance,api,c#,continuous integration,rest",5,0.0,0.0,
31025912220,Senior SAP SD Analyst - Pagero,Ecolab Global Services,Staffing/HR Services,Bangalore,"erp,sap,sap sd,sd,eib,master data,project management,enterprise structure",5,0.0,0.0,
31025909955,Senior Data Analyst,Incedo,Other,Hyderabad,"cleaning,python,sql,tableau,data wrangling,time series analysis,data analysis,hypothesis testing",4,0.0,0.0,
31025501655,Analyst - Underwriting,Firstsource,Other,Bangalore,"financial analysis,risk management,data analysis,credit underwriting,credit analysis,credit risk,credit management,problem solving",2,0.0,0.0,
31025501262,Operational Insights Analyst,NOVARTIS,Other,Hyderabad,"data analytics,data analysis,pharma marketing,bi,power bi,problem solving,data integrity,analysis",2,0.0,0.0,
31025501225,Analyst Stress Testing,Barclays,Other,Gurugram,"fea,cae,ansys,fe analysis,finite element analysis,autocad,design engineering,catia",1,0.0,0.0,
31025020210,MDM Lead Data Analyst (Bangalore - Immediate Joiners Only),Amit Gaikwad,Other,Hybrid - Bengaluru,"Mdm Informatica,End to End MDM Implementation,Metadata Management,MDM,Data Governance,Data Quality Management,Data Integration,Data Quality",7,3000000.0,3500000.0,3250000.0
31025019490,Business Analyst _ Solution Developer,Virtualyyst,Other,Bangalore Rural,"Requirement Gathering,Artificial Intelligence,Solution Development,Chatbot,Python,Business Analysis,Business development,Development",4,840000.0,852000.0,846000.0
31025019429,MIS Analyst - Bangalore ( Only Immediate Joiners Apply ),Amit Gaikwad,Other,Hybrid - Bengaluru,"Advanced Excel,VBA,Dashboards,Excel Macros,SQL,Vba Excel,Power Bi,Vba Automation",1,250000.0,550000.0,400000.0
31025006882,Business Intelligence Analyst (Data Management Specialist),ExxonMobil,Other,Bangalore,"Business Intelligence,Business Intelligence Reporting,BI,Business Intelligence Analyst,Data Manangement,Agile,Data Governance,Data",4,0.0,0.0,
30425012336,Business Intelligence Analyst,ExxonMobil,Other,Bangalore,"Agile,Data Reporting,Visualization,Business Intelligence,BI Analyst,Data Management,BI,Reports",3,0.0,0.0,
11025502371,Senior Analyst,NOVARTIS,Other,Hyderabad,"snowflake,python,data analysis,data analytics,bi,statistical tools,power bi,microsoft azure",4,0.0,0.0,
11025502343,QC Microbiology Analyst,Syngene,Other,Bangalore,"environmental monitoring,microbiological analysis,quality control,microbiology,water sampling,gmp,lab,chemical analysis",2,0.0,0.0,
11025502313,GL Analyst,Polaris Software Lab,IT/Tech,Bangalore,"accounts receivable,erp,accounts payable,tds,microsoft dynamics,auditing,accounting,navision",6,0.0,0.0,
11025500979,Analyst - Business Controls,Harsco,Other,Hyderabad,"Accountancy,Manager Internal Audit,Analytical,GAAP,Coso,Test planning,Oracle,Continuous improvement",3,0.0,0.0,
11025500949,Finance Management - Analyst,ISG,Other,Bangalore,"Dispute resolution,Financial reporting,Invoice processing,Finance,Financial management,Workflow,Advanced Excel,Powerpoint",2,0.0,0.0,
11025500767,Treasury Hedge Accounting Analyst,Barclays,Other,Delhi NCR,"Financial statements,Senior Analyst,Accounting,Analytical,Cash flow,Risk management,Continuous improvement,Operations",2,0.0,0.0,
11025023262,Technology Analyst Full Stack & Cloud Bangalore  25LPA,White Horse Manpower Consultancy,Manufacturing/Core,Bangalore,"C#,Angular 12,Technology Analyst,Full Stack Developer,ASP.NET Core,Enterprise Applications,AngularJS,25 LPA.",6,2000000.0,2500000.0,2250000.0
11025022610,Measurement & Report Analyst || Bangalore || Rotational Shift,Wsne Consulting,IT/Tech,Bangalore,"Data Analysis,Reporting Knowledge,MS Access,DB2,Data Management,Data Collection,Reporting,VBA Macros",3,500000.0,700000.0,600000.0
300925021628,PMO - Analyst,Omnicom Media Group,Other,Chennai,"project management office,project management,agency,project governance,interpersonal skills,power bi,client management,sharepoint",3,0.0,0.0,
300925020654,Quality Analyst,Manpowergroup Services India,Manufacturing/Core,Hosur,"Quality Assurance,Production,Electronics Manufacturing,Quality,Assurance,Electronics,Quality analysis,Manufacturing",0,50000.0,200000.0,125000.0
290925020513,Business Analyst,Craft Silicon,Other,Bangalore,"Product Analysis,Gap Analysis,Product Management,Lending,Brd,Requirement Gathering,FSD,product owner",4,0.0,0.0,
290925016798,Business Analyst-TWD- Banking Domain,Topnotch Recruitment Consultants,Staffing/HR Services,Bangalore,"Market Risk,Stress Testing,Liquidity Risk,Market Risk Management,Trade Risk,Risk,Trade,Software testing",7,2500000.0,3250000.0,2875000.0
280925003532,Lab Analyst,Extra Blue,Other,Jamshedpur,"Lab Testing,Chemical Testing,Raw Material Inspection,Material Testing,Lab Analysis,Raw material,Lab,Raw",2,250000.0,500000.0,375000.0
280325913072,Pre-Sales Analyst,Net Solutions,IT/Tech,Chandigarh,"Pre-Sales,Proposal Preparation,Functional Analysis,Client Presentations,Pre-Sales Analyst,Cost Estimation,RFQ,Proposals",5,0.0,0.0,
270925004964,Senior Data Analyst! Prithla Palwal Haryana! Salary 70k,Recruitmentpoint New Delhi,Staffing/HR Services,Palwal,"Google Data Studio,Google Sheets,Power Bi,Google Apps Script,Javascript,Data Analysis,Google,Data",5,425000.0,750000.0,587500.0
260925500836,Business Analyst,BriskWin IT (BWIT),Other,Ahmedabad,"PDF,Business Analyst,Scalability,Focus,Cloud,UAT,Gap analysis,Test cases",5,0.0,0.0,
260925027209,Salesforce Business Analyst,Simpliigence,Other,Hybrid - Bengaluru,"Techno Functional,Requirement Gathering,User Stories,Salesforce,Business Analysis,Stakeholder Engagement,Stakeholder Management,Techno",4,0.0,0.0,
250925933708,"Data Analyst, Swedish Language Translation",S&P Global Market Intelligence,Other,Gurugram,"data operations,data analysis,capital market,reporting tools,financial markets,venture capital,data analytics,supply chain",1,0.0,0.0,
250925928291,HR Analyst,Dhanuka Agritech,IT/Tech,Gurugram,"HR Analytics,Excel,Power Bi,Hrsd,Analytics,Bi",6,0.0,0.0,
250925921300,Mis Analyst,Bombay Coated And Special Steels,Manufacturing/Core,Gurugram,"Mis Analysis,Analysis,MIS",2,400000.0,500000.0,450000.0
250925914596,Business Analyst - Lead,Iris Software,IT/Tech,Delhi NCR,"confluence,sql,agile,jira,agile methodology,data analysis,sql queries,software testing",8,0.0,0.0,
250925914565,Legal Strategy & Operations Analyst,S&P Global Market Intelligence,Other,Gurugram,"docusign,microsoft applications,salesforce,stakeholder management,business relationship,supply chain,information management,information technology",5,0.0,0.0,
250925909407,"Data Analyst, Dutch Language Translation",S&P Global Market Intelligence,Other,Gurugram,"data operations,data analysis,capital market,reporting tools,financial markets,venture capital,data analytics,data mining",1,0.0,0.0,
250925509325,Financial Planning and Analyst,oaknorth.ai,Other,Gurugram,"ERP,Due diligence,Investor relations,MIS,Financial planning,Budgeting,Forecasting,Variance analysis",6,0.0,0.0,
250925507714,"Senior Analyst I, FP&A",Cvent,Other,Gurugram,"Quality standards,US GAAP,Excel,Senior Analyst,Financial planning,Vendor analysis,Cima,Forecasting",3,0.0,0.0,
250925031479,Strategy Analyst,Cardekho.com,Other,Gurugram,"Strategic Initiatives,Market Research,Corporate Strategy,Management Consulting,Strategy Consulting,Initiative,Corporate,Research",1,0.0,0.0,
250925015422,Credit Analyst,Jubilant Capital,BFSI,Chennai,"Business Loan,Credit Approval,Client Visits,ITR,Large Corporates,Credit Monitoring,Loan Sanction,Credit Evaluation",3,0.0,0.0,
250925009941,Data Analyst,Hindustan Gold Industries,Other,Ahmedabad,"Power Bi,Ai Techniques,Azure Cloud,Advanced Excel,AWS,SQL,Python,Bi",4,400000.0,800000.0,600000.0
240925500691,Investigative Analyst,Pinkerton,Other,Gurugram,"Enterprise risk management,Root cause analysis,Legal compliance,Compliance,Trend analysis,Intellectual property,Forensic,Continuous improvement",5,0.0,0.0,
240925017071,"Analyst Product Operations (Tableau, SQL and Alteryx Needed Only)",Bain ,Consulting,Hybrid - Gurugram,"Alteryx,Tableau,SQL,Python,Operations,Product Operations",1,0.0,0.0,
230925913514,Power and Renewable market Analyst,S&P Global Market Intelligence,Other,Gurugram,"signal integrity,drc,primetime,hardware design,timing analysis,orcad,board design,electrical engineering",5,0.0,0.0,
230925505985,Regional Business Analyst Lower South,Ferrero India,Other,Bangalore,"excel,vlookup,ms office word,autocad,sales,powerpoint,email,communication skills",4,0.0,0.0,
230925503727,"Lead Analyst, AI Engineer",KLA,Other,Chennai,"Fabrication,Chip design,Process control,Machine learning,Packaging,Metrology,Application development,Product marketing",2,0.0,0.0,
230925027852,Senior Executive Financial Planning & Analyst,Collabera Talent Solutions,IT/Tech,Vadodara,"Financial Planning And Analysis,Financial Analysis,Finance,Budget Analysis,Variance Analysis,Budget Preparation,Forecasting,Financial Operations",2,0.0,0.0,
230925013166,Investigative Analyst,Pinkerton Corporate Risk Management India Private Limited,Other,Gurugram,"employee relations,law,policies,corporate security,ipr,root cause analysis,risk analysis,continuous improvement",4,0.0,0.0,
170925038061,Senior Analyst- Financial Modelling,Jobaaj (a Unit Of Nishtya Infotech ),IT/Tech,Gurugram,"Financial Modelling,Pitchbook,Capital IQ,Investment Banking,Business Modeling,Factset,Investment,IQ",3,900000.0,1600000.0,1250000.0
120925005929,Credit Analyst-working capital-Female-Deputy Manager,Axis Bank,BFSI,Chennai,"Credit Analysis,Working Capital,CA,Credit management,Credit,Analysis,Management",0,500000.0,750000.0,625000.0
110725013607,IT Security Analyst III -SOC,Yum! India,Other,Hybrid - Gurugram,"It Security Operations,Ticketing Management,SOC,Siem Tools,Qradar,Security Operations Center,Center,III",6,0.0,0.0,
31025910777,Analyst,Incedo,Other,Gurugram,"settlements,bloomberg,trade settlements,accounting,charles river,trading,cash management,investment banking",3,0.0,0.0,
31025910755,Business Analyst,Incedo,Other,Chennai,"business intelligence,qlikview,tableau,waterfall,agile,business process modeling,project management,software testing",4,0.0,0.0,
31025909542,Senior Data Analyst,Incedo,Other,Gurugram,"data analysis,bloomberg,investment operations,performance measurement,charles river,settlements,documentation,cash management",4,0.0,0.0,
31025909532,Data Analyst,Incedo,Other,Gurugram,"power bi,google sheets,sql,bi tools,tableau,python,data analysis,data manipulation",1,0.0,0.0,
31025908739,Senior Data Analyst,Incedo,Other,Gurugram,"power bi,sql,data integration tools,dax,etl,snow flake schema,oracle,ssas",4,0.0,0.0,
31025908711,Business Analyst,Incedo,Other,Chennai,"presentation skills,stakeholder management,wealth management,agile methodology,jira,cbap,azure cloud services,business process modeling",5,0.0,0.0,
31025503013,Functional Support Analyst - Microsoft D365 ( F&O),Idemia Group,Other,Delhi NCR,"Procurement,Biometrics,ERP,Application support,Access management,Accounting,Corrective maintenance,microsoft",2,0.0,0.0,
31025502938,Senior Programmer Analyst,Sanmina,Other,Chennai,"Programmer Analyst,Senior Programmer Analyst,Javascript,PLSQL,Oracle,Analyst 3,SQL,Python",4,0.0,0.0,
31025502937,Programmer/Analyst 2,Sanmina,Other,Chennai,"Interpersonal skills,Programmer Analyst,Time management,Postgresql,Management,Oracle,Analyst 2,SQL",6,0.0,0.0,
31025501241,Product control- Analyst,Barclays,Other,Chennai,"financial analysis,investment banking,middle office,auditing,accounting,capital market,internal audit,product control",2,0.0,0.0,
31025501224,Analyst - Financial Control,Barclays,Other,Delhi NCR,"financial analysis,balance sheet,internal control,auditing,accounting,internal audit,budgeting,accounting standards",2,0.0,0.0,
31025501160,Senior Programmer Analyst,Sanmina,Other,Chennai,"Interpersonal skills,Programmer Analyst,Senior Programmer Analyst,Web services,RDBMS,Cloud,Programming,Database",4,0.0,0.0,
31025012005,Business Analyst,Welspun Transformation Services Limited,Staffing/HR Services,Ahmedabad,"erp,tds,accounts payable,documentation,business analysis,gst,power bi,auditing",2,0.0,0.0,
